局名,ppb
西部コミュニティセンター,14
国設大阪,16
茨木市役所,****
高石中学校,16
池田市立南畑会館,13
大東市役所,17
府立修徳学院,15
貝塚市消防署,15
島本町役場,****
富田林市役所,18
南海団地,16
泉南市役所,****
緑ケ丘小学校,****
三日市公民館,16
藤井寺市役所,16
岸和田中央公園,****
佐野中学校,12
泉大津市役所,15
豊能町役場,****
此花区役所,10
平尾小学校,13
野中小学校,15
桃谷中学校,15
大宮中学校,15
聖賢小学校,16
清江小学校,13
摂陽中学校,13
今宮中学校,15
九条南小学校,13
茨田北小学校,13
南港中央公園,5
出来島小学校,10
少林寺,14
浜寺,17
三宝,12
若松台,20
石津,14
登美丘,18
深井,18
美原,8
金岡南,15
高石消防署高師浜出張所,12
豊中市千成,16
豊中市千里,11
豊中市役所,13
吹田市垂水,13
吹田市北消防署,11
吹田市高野台,12
東大阪市西保健センター,****
東大阪市六万寺,20
東大阪市環境衛生検査センター,13
楠葉,15
枚方市役所,15
王仁公園,14
高槻北,19
庄所,16
八尾市保健所,17
成田,
寝屋川市役所,15
