局名,ppb
西部コミュニティセンター,7
国設大阪,6
茨木市役所,8
高石中学校,8
池田市立南畑会館,9
大東市役所,8
府立修徳学院,6
貝塚市消防署,17
島本町役場,8
富田林市役所,9
南海団地,15
泉南市役所,16
緑ケ丘小学校,13
三日市公民館,9
藤井寺市役所,9
岸和田中央公園,13
佐野中学校,12
泉大津市役所,16
豊能町役場,7
此花区役所,7
平尾小学校,10
野中小学校,****
桃谷中学校,9
大宮中学校,9
聖賢小学校,8
清江小学校,9
摂陽中学校,7
今宮中学校,10
九条南小学校,9
茨田北小学校,10
南港中央公園,6
出来島小学校,9
少林寺,7
浜寺,10
三宝,10
若松台,14
石津,10
登美丘,9
深井,8
美原,4
金岡南,10
高石消防署高師浜出張所,9
豊中市千成,9
豊中市千里,6
豊中市役所,7
吹田市垂水,8
吹田市北消防署,8
吹田市高野台,7
東大阪市西保健センター,8
東大阪市六万寺,9
東大阪市環境衛生検査センター,15
楠葉,6
枚方市役所,8
王仁公園,7
高槻北,20
庄所,9
八尾市保健所,10
成田,
寝屋川市役所,7
