局名,ppb
西部コミュニティセンター,37
国設大阪,37
茨木市役所,30
高石中学校,44
池田市立南畑会館,38
大東市役所,47
府立修徳学院,48
貝塚市消防署,42
島本町役場,44
富田林市役所,55
南海団地,38
泉南市役所,45
緑ケ丘小学校,48
三日市公民館,48
藤井寺市役所,55
岸和田中央公園,46
佐野中学校,****
泉大津市役所,47
豊能町役場,49
此花区役所,35
平尾小学校,37
野中小学校,37
桃谷中学校,44
大宮中学校,41
聖賢小学校,41
清江小学校,30
摂陽中学校,43
今宮中学校,47
九条南小学校,34
茨田北小学校,34
南港中央公園,33
出来島小学校,27
少林寺,47
浜寺,46
三宝,40
若松台,54
石津,46
登美丘,50
深井,51
美原,43
金岡南,51
高石消防署高師浜出張所,34
豊中市千成,39
豊中市千里,33
豊中市役所,38
吹田市垂水,40
吹田市北消防署,44
吹田市高野台,42
東大阪市西保健センター,49
東大阪市六万寺,54
東大阪市環境衛生検査センター,45
楠葉,46
枚方市役所,43
王仁公園,41
高槻北,47
庄所,46
八尾市保健所,54
成田,
寝屋川市役所,35
