局名,ppb
西部コミュニティセンター,27
国設大阪,26
茨木市役所,22
高石中学校,28
池田市立南畑会館,29
大東市役所,28
府立修徳学院,26
貝塚市消防署,30
島本町役場,29
富田林市役所,33
南海団地,25
泉南市役所,28
緑ケ丘小学校,33
三日市公民館,34
藤井寺市役所,32
岸和田中央公園,32
佐野中学校,29
泉大津市役所,33
豊能町役場,31
此花区役所,25
平尾小学校,28
野中小学校,29
桃谷中学校,29
大宮中学校,28
聖賢小学校,27
清江小学校,27
摂陽中学校,30
今宮中学校,29
九条南小学校,27
茨田北小学校,29
南港中央公園,22
出来島小学校,21
少林寺,30
浜寺,30
三宝,27
若松台,32
石津,28
登美丘,33
深井,32
美原,23
金岡南,33
高石消防署高師浜出張所,20
豊中市千成,27
豊中市千里,20
豊中市役所,25
吹田市垂水,27
吹田市北消防署,27
吹田市高野台,25
東大阪市西保健センター,33
東大阪市六万寺,30
東大阪市環境衛生検査センター,28
楠葉,32
枚方市役所,31
王仁公園,29
高槻北,32
庄所,30
八尾市保健所,31
成田,
寝屋川市役所,27
