局名,ppb
西部コミュニティセンター,9
国設大阪,11
茨木市役所,14
高石中学校,11
池田市立南畑会館,14
大東市役所,9
府立修徳学院,8
貝塚市消防署,20
島本町役場,5
富田林市役所,6
南海団地,13
泉南市役所,10
緑ケ丘小学校,7
三日市公民館,4
藤井寺市役所,10
岸和田中央公園,9
佐野中学校,14
泉大津市役所,15
豊能町役場,5
此花区役所,6
平尾小学校,15
野中小学校,****
桃谷中学校,16
大宮中学校,9
聖賢小学校,9
清江小学校,10
摂陽中学校,11
今宮中学校,16
九条南小学校,13
茨田北小学校,8
南港中央公園,6
出来島小学校,8
少林寺,11
浜寺,16
三宝,11
若松台,8
石津,16
登美丘,11
深井,13
美原,5
金岡南,12
高石消防署高師浜出張所,12
豊中市千成,10
豊中市千里,11
豊中市役所,12
吹田市垂水,10
吹田市北消防署,13
吹田市高野台,12
東大阪市西保健センター,15
東大阪市六万寺,14
東大阪市環境衛生検査センター,17
楠葉,7
枚方市役所,13
王仁公園,12
高槻北,20
庄所,16
八尾市保健所,12
成田,
寝屋川市役所,10
