局名,ppb
西部コミュニティセンター,22
国設大阪,24
茨木市役所,27
高石中学校,32
池田市立南畑会館,38
大東市役所,31
府立修徳学院,26
貝塚市消防署,40
島本町役場,24
富田林市役所,30
南海団地,35
泉南市役所,38
緑ケ丘小学校,33
三日市公民館,24
藤井寺市役所,26
岸和田中央公園,34
佐野中学校,39
泉大津市役所,30
豊能町役場,37
此花区役所,18
平尾小学校,28
野中小学校,27
桃谷中学校,32
大宮中学校,29
聖賢小学校,28
清江小学校,26
摂陽中学校,24
今宮中学校,31
九条南小学校,20
茨田北小学校,25
南港中央公園,****
出来島小学校,21
少林寺,24
浜寺,29
三宝,27
若松台,31
石津,29
登美丘,28
深井,28
美原,14
金岡南,25
高石消防署高師浜出張所,30
豊中市千成,25
豊中市千里,29
豊中市役所,29
吹田市垂水,30
吹田市北消防署,28
吹田市高野台,28
東大阪市西保健センター,34
東大阪市六万寺,32
東大阪市環境衛生検査センター,****
楠葉,24
枚方市役所,27
王仁公園,25
高槻北,34
庄所,****
八尾市保健所,31
成田,
寝屋川市役所,30
