局名,ppb
西部コミュニティセンター,21
国設大阪,30
茨木市役所,7
高石中学校,9
池田市立南畑会館,23
大東市役所,16
府立修徳学院,11
貝塚市消防署,23
島本町役場,10
富田林市役所,18
南海団地,32
泉南市役所,29
緑ケ丘小学校,24
三日市公民館,14
藤井寺市役所,14
岸和田中央公園,17
佐野中学校,21
泉大津市役所,19
豊能町役場,2
此花区役所,23
平尾小学校,28
野中小学校,27
桃谷中学校,16
大宮中学校,25
聖賢小学校,24
清江小学校,16
摂陽中学校,10
今宮中学校,28
九条南小学校,27
茨田北小学校,19
南港中央公園,26
出来島小学校,12
少林寺,18
浜寺,13
三宝,16
若松台,23
石津,16
登美丘,29
深井,19
美原,13
金岡南,20
高石消防署高師浜出張所,17
豊中市千成,26
豊中市千里,13
豊中市役所,11
吹田市垂水,25
吹田市北消防署,11
吹田市高野台,16
東大阪市西保健センター,18
東大阪市六万寺,22
東大阪市環境衛生検査センター,4
楠葉,7
枚方市役所,13
王仁公園,11
高槻北,19
庄所,14
八尾市保健所,9
成田,
寝屋川市役所,10
