局名,ppb
西部コミュニティセンター,26
国設大阪,29
茨木市役所,24
高石中学校,20
池田市立南畑会館,28
大東市役所,25
府立修徳学院,13
貝塚市消防署,20
島本町役場,23
富田林市役所,****
南海団地,20
泉南市役所,27
緑ケ丘小学校,15
三日市公民館,18
藤井寺市役所,20
岸和田中央公園,20
佐野中学校,23
泉大津市役所,24
豊能町役場,28
此花区役所,27
平尾小学校,28
野中小学校,30
桃谷中学校,23
大宮中学校,27
聖賢小学校,27
清江小学校,24
摂陽中学校,25
今宮中学校,29
九条南小学校,29
茨田北小学校,23
南港中央公園,21
出来島小学校,19
少林寺,23
浜寺,23
三宝,27
若松台,20
石津,25
登美丘,21
深井,22
美原,11
金岡南,24
高石消防署高師浜出張所,20
豊中市千成,30
豊中市千里,22
豊中市役所,25
吹田市垂水,29
吹田市北消防署,27
吹田市高野台,23
東大阪市西保健センター,23
東大阪市六万寺,23
東大阪市環境衛生検査センター,17
楠葉,25
枚方市役所,25
王仁公園,18
高槻北,31
庄所,27
八尾市保健所,21
成田,
寝屋川市役所,20
