局名,ppb
西部コミュニティセンター,22
国設大阪,****
茨木市役所,12
高石中学校,20
池田市立南畑会館,20
大東市役所,27
府立修徳学院,26
貝塚市消防署,22
島本町役場,24
富田林市役所,25
南海団地,24
泉南市役所,24
緑ケ丘小学校,19
三日市公民館,19
藤井寺市役所,29
岸和田中央公園,21
佐野中学校,19
泉大津市役所,****
豊能町役場,22
此花区役所,17
平尾小学校,14
野中小学校,19
桃谷中学校,19
大宮中学校,24
聖賢小学校,22
清江小学校,16
摂陽中学校,15
今宮中学校,18
九条南小学校,14
茨田北小学校,17
南港中央公園,6
出来島小学校,15
少林寺,27
浜寺,26
三宝,25
若松台,22
石津,17
登美丘,21
深井,23
美原,19
金岡南,25
高石消防署高師浜出張所,16
豊中市千成,20
豊中市千里,14
豊中市役所,17
吹田市垂水,19
吹田市北消防署,20
吹田市高野台,21
東大阪市西保健センター,25
東大阪市六万寺,29
東大阪市環境衛生検査センター,****
楠葉,25
枚方市役所,25
王仁公園,25
高槻北,27
庄所,25
八尾市保健所,26
成田,
寝屋川市役所,25
