局名,ppb
西部コミュニティセンター,7
国設大阪,12
茨木市役所,7
高石中学校,8
池田市立南畑会館,7
大東市役所,10
府立修徳学院,4
貝塚市消防署,10
島本町役場,8
富田林市役所,7
南海団地,12
泉南市役所,****
緑ケ丘小学校,7
三日市公民館,4
藤井寺市役所,7
岸和田中央公園,9
佐野中学校,8
泉大津市役所,9
豊能町役場,9
此花区役所,10
平尾小学校,12
野中小学校,11
桃谷中学校,11
大宮中学校,9
聖賢小学校,13
清江小学校,9
摂陽中学校,8
今宮中学校,14
九条南小学校,10
茨田北小学校,12
南港中央公園,5
出来島小学校,9
少林寺,8
浜寺,10
三宝,10
若松台,7
石津,9
登美丘,7
深井,7
美原,4
金岡南,9
高石消防署高師浜出張所,7
豊中市千成,9
豊中市千里,5
豊中市役所,6
吹田市垂水,
吹田市北消防署,
吹田市高野台,
東大阪市西保健センター,13
東大阪市六万寺,12
東大阪市環境衛生検査センター,11
楠葉,5
枚方市役所,8
王仁公園,6
高槻北,15
庄所,8
八尾市保健所,11
成田,
寝屋川市役所,7
