局名,ppb
西部コミュニティセンター,18
国設大阪,20
茨木市役所,22
高石中学校,17
池田市立南畑会館,20
大東市役所,26
府立修徳学院,13
貝塚市消防署,17
島本町役場,14
富田林市役所,****
南海団地,16
泉南市役所,18
緑ケ丘小学校,15
三日市公民館,12
藤井寺市役所,19
岸和田中央公園,15
佐野中学校,17
泉大津市役所,18
豊能町役場,21
此花区役所,28
平尾小学校,26
野中小学校,27
桃谷中学校,19
大宮中学校,14
聖賢小学校,14
清江小学校,18
摂陽中学校,15
今宮中学校,27
九条南小学校,25
茨田北小学校,19
南港中央公園,17
出来島小学校,18
少林寺,21
浜寺,19
三宝,18
若松台,17
石津,21
登美丘,19
深井,17
美原,11
金岡南,18
高石消防署高師浜出張所,14
豊中市千成,27
豊中市千里,16
豊中市役所,22
吹田市垂水,24
吹田市北消防署,15
吹田市高野台,16
東大阪市西保健センター,21
東大阪市六万寺,23
東大阪市環境衛生検査センター,16
楠葉,20
枚方市役所,17
王仁公園,13
高槻北,21
庄所,22
八尾市保健所,25
成田,
寝屋川市役所,18
