局名,ppb
西部コミュニティセンター,22
国設大阪,20
茨木市役所,****
高石中学校,****
池田市立南畑会館,17
大東市役所,28
府立修徳学院,25
貝塚市消防署,36
島本町役場,****
富田林市役所,39
南海団地,44
泉南市役所,45
緑ケ丘小学校,34
三日市公民館,35
藤井寺市役所,37
岸和田中央公園,28
佐野中学校,35
泉大津市役所,34
豊能町役場,15
此花区役所,19
平尾小学校,20
野中小学校,****
桃谷中学校,26
大宮中学校,25
聖賢小学校,25
清江小学校,27
摂陽中学校,29
今宮中学校,27
九条南小学校,21
茨田北小学校,29
南港中央公園,16
出来島小学校,14
少林寺,28
浜寺,34
三宝,22
若松台,37
石津,24
登美丘,36
深井,29
美原,25
金岡南,34
高石消防署高師浜出張所,23
豊中市千成,20
豊中市千里,13
豊中市役所,16
吹田市垂水,22
吹田市北消防署,20
吹田市高野台,19
東大阪市西保健センター,28
東大阪市六万寺,31
東大阪市環境衛生検査センター,34
楠葉,15
枚方市役所,22
王仁公園,16
高槻北,35
庄所,23
八尾市保健所,31
成田,
寝屋川市役所,22
