局名,ppb
西部コミュニティセンター,45
国設大阪,33
茨木市役所,32
高石中学校,26
池田市立南畑会館,41
大東市役所,45
府立修徳学院,29
貝塚市消防署,32
島本町役場,56
富田林市役所,32
南海団地,24
泉南市役所,28
緑ケ丘小学校,33
三日市公民館,28
藤井寺市役所,36
岸和田中央公園,31
佐野中学校,20
泉大津市役所,29
豊能町役場,49
此花区役所,23
平尾小学校,31
野中小学校,38
桃谷中学校,33
大宮中学校,48
聖賢小学校,40
清江小学校,36
摂陽中学校,30
今宮中学校,36
九条南小学校,30
茨田北小学校,42
南港中央公園,23
出来島小学校,21
少林寺,29
浜寺,33
三宝,27
若松台,29
石津,25
登美丘,30
深井,28
美原,23
金岡南,30
高石消防署高師浜出張所,19
豊中市千成,41
豊中市千里,40
豊中市役所,42
吹田市垂水,44
吹田市北消防署,49
吹田市高野台,49
東大阪市西保健センター,40
東大阪市六万寺,41
東大阪市環境衛生検査センター,35
楠葉,61
枚方市役所,61
王仁公園,54
高槻北,58
庄所,62
八尾市保健所,38
成田,
寝屋川市役所,****
