局名,ppb
西部コミュニティセンター,12
国設大阪,14
茨木市役所,20
高石中学校,19
池田市立南畑会館,25
大東市役所,15
府立修徳学院,12
貝塚市消防署,25
島本町役場,23
富田林市役所,19
南海団地,22
泉南市役所,23
緑ケ丘小学校,22
三日市公民館,17
藤井寺市役所,18
岸和田中央公園,20
佐野中学校,21
泉大津市役所,46
豊能町役場,19
此花区役所,14
平尾小学校,15
野中小学校,13
桃谷中学校,18
大宮中学校,14
聖賢小学校,13
清江小学校,13
摂陽中学校,17
今宮中学校,17
九条南小学校,17
茨田北小学校,17
南港中央公園,10
出来島小学校,11
少林寺,17
浜寺,21
三宝,14
若松台,19
石津,17
登美丘,19
深井,20
美原,13
金岡南,19
高石消防署高師浜出張所,15
豊中市千成,14
豊中市千里,25
豊中市役所,21
吹田市垂水,16
吹田市北消防署,27
吹田市高野台,19
東大阪市西保健センター,18
東大阪市六万寺,13
東大阪市環境衛生検査センター,14
楠葉,12
枚方市役所,15
王仁公園,13
高槻北,34
庄所,18
八尾市保健所,16
成田,
寝屋川市役所,14
