局名,ppb
西部コミュニティセンター,34
国設大阪,39
茨木市役所,32
高石中学校,49
池田市立南畑会館,41
大東市役所,28
府立修徳学院,21
貝塚市消防署,50
島本町役場,29
富田林市役所,54
南海団地,31
泉南市役所,45
緑ケ丘小学校,50
三日市公民館,46
藤井寺市役所,45
岸和田中央公園,59
佐野中学校,44
泉大津市役所,50
豊能町役場,38
此花区役所,41
平尾小学校,42
野中小学校,47
桃谷中学校,45
大宮中学校,32
聖賢小学校,32
清江小学校,48
摂陽中学校,50
今宮中学校,43
九条南小学校,40
茨田北小学校,30
南港中央公園,33
出来島小学校,23
少林寺,47
浜寺,50
三宝,42
若松台,53
石津,49
登美丘,55
深井,52
美原,45
金岡南,50
高石消防署高師浜出張所,39
豊中市千成,47
豊中市千里,38
豊中市役所,41
吹田市垂水,35
吹田市北消防署,35
吹田市高野台,32
東大阪市西保健センター,32
東大阪市六万寺,28
東大阪市環境衛生検査センター,24
楠葉,27
枚方市役所,31
王仁公園,28
高槻北,37
庄所,32
八尾市保健所,30
成田,
寝屋川市役所,26
