局名,ppb
西部コミュニティセンター,49
国設大阪,43
茨木市役所,37
高石中学校,45
池田市立南畑会館,47
大東市役所,46
府立修徳学院,44
貝塚市消防署,44
島本町役場,47
富田林市役所,****
南海団地,47
泉南市役所,46
緑ケ丘小学校,44
三日市公民館,45
藤井寺市役所,49
岸和田中央公園,46
佐野中学校,41
泉大津市役所,41
豊能町役場,47
此花区役所,45
平尾小学校,38
野中小学校,45
桃谷中学校,41
大宮中学校,48
聖賢小学校,46
清江小学校,40
摂陽中学校,40
今宮中学校,39
九条南小学校,42
茨田北小学校,50
南港中央公園,31
出来島小学校,37
少林寺,43
浜寺,46
三宝,39
若松台,49
石津,43
登美丘,51
深井,48
美原,39
金岡南,47
高石消防署高師浜出張所,36
豊中市千成,46
豊中市千里,39
豊中市役所,41
吹田市垂水,45
吹田市北消防署,47
吹田市高野台,45
東大阪市西保健センター,44
東大阪市六万寺,45
東大阪市環境衛生検査センター,44
楠葉,50
枚方市役所,49
王仁公園,47
高槻北,54
庄所,49
八尾市保健所,43
成田,
寝屋川市役所,46
