局名,ppb
西部コミュニティセンター,8
国設大阪,10
茨木市役所,3
高石中学校,12
池田市立南畑会館,11
大東市役所,5
府立修徳学院,2
貝塚市消防署,15
島本町役場,6
富田林市役所,****
南海団地,14
泉南市役所,14
緑ケ丘小学校,12
三日市公民館,14
藤井寺市役所,6
岸和田中央公園,14
佐野中学校,11
泉大津市役所,13
豊能町役場,15
此花区役所,5
平尾小学校,9
野中小学校,5
桃谷中学校,10
大宮中学校,6
聖賢小学校,8
清江小学校,9
摂陽中学校,8
今宮中学校,8
九条南小学校,7
茨田北小学校,7
南港中央公園,3
出来島小学校,3
少林寺,10
浜寺,12
三宝,7
若松台,14
石津,8
登美丘,11
深井,11
美原,7
金岡南,11
高石消防署高師浜出張所,10
豊中市千成,6
豊中市千里,4
豊中市役所,5
吹田市垂水,6
吹田市北消防署,5
吹田市高野台,5
東大阪市西保健センター,8
東大阪市六万寺,6
東大阪市環境衛生検査センター,5
楠葉,3
枚方市役所,6
王仁公園,5
高槻北,19
庄所,6
八尾市保健所,8
成田,
寝屋川市役所,6
