局名,ppb
西部コミュニティセンター,34
国設大阪,37
茨木市役所,36
高石中学校,25
池田市立南畑会館,34
大東市役所,28
府立修徳学院,19
貝塚市消防署,32
島本町役場,19
富田林市役所,****
南海団地,39
泉南市役所,30
緑ケ丘小学校,22
三日市公民館,14
藤井寺市役所,19
岸和田中央公園,25
佐野中学校,28
泉大津市役所,30
豊能町役場,30
此花区役所,30
平尾小学校,34
野中小学校,25
桃谷中学校,38
大宮中学校,37
聖賢小学校,36
清江小学校,33
摂陽中学校,36
今宮中学校,34
九条南小学校,32
茨田北小学校,37
南港中央公園,30
出来島小学校,30
少林寺,37
浜寺,38
三宝,33
若松台,17
石津,35
登美丘,21
深井,37
美原,16
金岡南,40
高石消防署高師浜出張所,28
豊中市千成,30
豊中市千里,24
豊中市役所,31
吹田市垂水,32
吹田市北消防署,30
吹田市高野台,30
東大阪市西保健センター,39
東大阪市六万寺,29
東大阪市環境衛生検査センター,34
楠葉,33
枚方市役所,29
王仁公園,24
高槻北,37
庄所,35
八尾市保健所,32
成田,
寝屋川市役所,33
