局名,ppb
西部コミュニティセンター,53
国設大阪,44
茨木市役所,31
高石中学校,46
池田市立南畑会館,36
大東市役所,42
府立修徳学院,30
貝塚市消防署,42
島本町役場,29
富田林市役所,30
南海団地,36
泉南市役所,36
緑ケ丘小学校,28
三日市公民館,17
藤井寺市役所,41
岸和田中央公園,47
佐野中学校,40
泉大津市役所,50
豊能町役場,27
此花区役所,38
平尾小学校,39
野中小学校,51
桃谷中学校,45
大宮中学校,56
聖賢小学校,43
清江小学校,42
摂陽中学校,46
今宮中学校,43
九条南小学校,42
茨田北小学校,46
南港中央公園,29
出来島小学校,38
少林寺,45
浜寺,46
三宝,42
若松台,31
石津,45
登美丘,44
深井,46
美原,34
金岡南,47
高石消防署高師浜出張所,40
豊中市千成,44
豊中市千里,42
豊中市役所,38
吹田市垂水,45
吹田市北消防署,50
吹田市高野台,50
東大阪市西保健センター,47
東大阪市六万寺,44
東大阪市環境衛生検査センター,45
楠葉,31
枚方市役所,34
王仁公園,33
高槻北,33
庄所,30
八尾市保健所,45
成田,
寝屋川市役所,34
