局名,ppb
西部コミュニティセンター,11
国設大阪,14
茨木市役所,15
高石中学校,14
池田市立南畑会館,14
大東市役所,12
府立修徳学院,15
貝塚市消防署,12
島本町役場,7
富田林市役所,16
南海団地,14
泉南市役所,12
緑ケ丘小学校,11
三日市公民館,18
藤井寺市役所,17
岸和田中央公園,14
佐野中学校,8
泉大津市役所,16
豊能町役場,13
此花区役所,8
平尾小学校,15
野中小学校,13
桃谷中学校,16
大宮中学校,12
聖賢小学校,13
清江小学校,****
摂陽中学校,15
今宮中学校,****
九条南小学校,14
茨田北小学校,12
南港中央公園,****
出来島小学校,****
少林寺,14
浜寺,13
三宝,14
若松台,19
石津,14
登美丘,15
深井,14
美原,9
金岡南,15
高石消防署高師浜出張所,11
豊中市千成,13
豊中市千里,12
豊中市役所,12
吹田市垂水,12
吹田市北消防署,12
吹田市高野台,11
東大阪市西保健センター,18
東大阪市六万寺,22
東大阪市環境衛生検査センター,14
楠葉,15
枚方市役所,16
王仁公園,14
高槻北,18
庄所,15
八尾市保健所,19
成田,
寝屋川市役所,17
