局名,ppb
西部コミュニティセンター,36
国設大阪,36
茨木市役所,39
高石中学校,42
池田市立南畑会館,41
大東市役所,43
府立修徳学院,38
貝塚市消防署,56
島本町役場,28
富田林市役所,46
南海団地,56
泉南市役所,57
緑ケ丘小学校,55
三日市公民館,47
藤井寺市役所,39
岸和田中央公園,52
佐野中学校,62
泉大津市役所,38
豊能町役場,38
此花区役所,33
平尾小学校,37
野中小学校,38
桃谷中学校,36
大宮中学校,36
聖賢小学校,36
清江小学校,35
摂陽中学校,33
今宮中学校,37
九条南小学校,36
茨田北小学校,39
南港中央公園,26
出来島小学校,31
少林寺,36
浜寺,35
三宝,36
若松台,47
石津,37
登美丘,41
深井,41
美原,34
金岡南,41
高石消防署高師浜出張所,39
豊中市千成,36
豊中市千里,31
豊中市役所,35
吹田市垂水,37
吹田市北消防署,38
吹田市高野台,37
東大阪市西保健センター,41
東大阪市六万寺,38
東大阪市環境衛生検査センター,36
楠葉,35
枚方市役所,38
王仁公園,42
高槻北,38
庄所,39
八尾市保健所,40
成田,
寝屋川市役所,36
