局名,ppb
西部コミュニティセンター,24
国設大阪,23
茨木市役所,23
高石中学校,28
池田市立南畑会館,23
大東市役所,25
府立修徳学院,23
貝塚市消防署,28
島本町役場,22
富田林市役所,32
南海団地,30
泉南市役所,28
緑ケ丘小学校,30
三日市公民館,31
藤井寺市役所,29
岸和田中央公園,31
佐野中学校,30
泉大津市役所,29
豊能町役場,22
此花区役所,20
平尾小学校,22
野中小学校,25
桃谷中学校,25
大宮中学校,25
聖賢小学校,24
清江小学校,23
摂陽中学校,24
今宮中学校,22
九条南小学校,23
茨田北小学校,27
南港中央公園,19
出来島小学校,18
少林寺,27
浜寺,30
三宝,15
若松台,31
石津,28
登美丘,31
深井,28
美原,24
金岡南,30
高石消防署高師浜出張所,24
豊中市千成,27
豊中市千里,17
豊中市役所,24
吹田市垂水,27
吹田市北消防署,27
吹田市高野台,25
東大阪市西保健センター,26
東大阪市六万寺,26
東大阪市環境衛生検査センター,23
楠葉,25
枚方市役所,26
王仁公園,26
高槻北,30
庄所,26
八尾市保健所,27
成田,
寝屋川市役所,25
