局名,ppb
西部コミュニティセンター,20
国設大阪,21
茨木市役所,22
高石中学校,30
池田市立南畑会館,23
大東市役所,22
府立修徳学院,22
貝塚市消防署,27
島本町役場,18
富田林市役所,27
南海団地,33
泉南市役所,****
緑ケ丘小学校,31
三日市公民館,19
藤井寺市役所,33
岸和田中央公園,31
佐野中学校,23
泉大津市役所,31
豊能町役場,15
此花区役所,23
平尾小学校,29
野中小学校,21
桃谷中学校,23
大宮中学校,22
聖賢小学校,22
清江小学校,28
摂陽中学校,26
今宮中学校,28
九条南小学校,23
茨田北小学校,24
南港中央公園,23
出来島小学校,19
少林寺,30
浜寺,32
三宝,25
若松台,31
石津,30
登美丘,34
深井,32
美原,27
金岡南,34
高石消防署高師浜出張所,27
豊中市千成,20
豊中市千里,18
豊中市役所,19
吹田市垂水,20
吹田市北消防署,19
吹田市高野台,20
東大阪市西保健センター,23
東大阪市六万寺,21
東大阪市環境衛生検査センター,20
楠葉,25
枚方市役所,24
王仁公園,21
高槻北,27
庄所,24
八尾市保健所,21
成田,
寝屋川市役所,21
