局名,ppb
西部コミュニティセンター,33
国設大阪,30
茨木市役所,37
高石中学校,34
池田市立南畑会館,47
大東市役所,37
府立修徳学院,20
貝塚市消防署,28
島本町役場,27
富田林市役所,28
南海団地,39
泉南市役所,33
緑ケ丘小学校,29
三日市公民館,21
藤井寺市役所,32
岸和田中央公園,32
佐野中学校,29
泉大津市役所,41
豊能町役場,21
此花区役所,22
平尾小学校,36
野中小学校,26
桃谷中学校,34
大宮中学校,34
聖賢小学校,34
清江小学校,29
摂陽中学校,27
今宮中学校,37
九条南小学校,28
茨田北小学校,43
南港中央公園,30
出来島小学校,11
少林寺,31
浜寺,35
三宝,22
若松台,25
石津,24
登美丘,36
深井,32
美原,28
金岡南,39
高石消防署高師浜出張所,29
豊中市千成,25
豊中市千里,46
豊中市役所,43
吹田市垂水,34
吹田市北消防署,44
吹田市高野台,41
東大阪市西保健センター,35
東大阪市六万寺,31
東大阪市環境衛生検査センター,32
楠葉,34
枚方市役所,41
王仁公園,35
高槻北,39
庄所,31
八尾市保健所,34
成田,
寝屋川市役所,39
