局名,ppb
西部コミュニティセンター,21
国設大阪,19
茨木市役所,17
高石中学校,17
池田市立南畑会館,21
大東市役所,20
府立修徳学院,14
貝塚市消防署,25
島本町役場,15
富田林市役所,17
南海団地,28
泉南市役所,24
緑ケ丘小学校,18
三日市公民館,8
藤井寺市役所,16
岸和田中央公園,30
佐野中学校,34
泉大津市役所,30
豊能町役場,12
此花区役所,16
平尾小学校,17
野中小学校,20
桃谷中学校,18
大宮中学校,19
聖賢小学校,18
清江小学校,20
摂陽中学校,14
今宮中学校,19
九条南小学校,16
茨田北小学校,19
南港中央公園,12
出来島小学校,19
少林寺,27
浜寺,23
三宝,22
若松台,17
石津,25
登美丘,18
深井,17
美原,13
金岡南,19
高石消防署高師浜出張所,20
豊中市千成,22
豊中市千里,14
豊中市役所,19
吹田市垂水,20
吹田市北消防署,15
吹田市高野台,19
東大阪市西保健センター,18
東大阪市六万寺,17
東大阪市環境衛生検査センター,5
楠葉,17
枚方市役所,20
王仁公園,18
高槻北,19
庄所,18
八尾市保健所,17
成田,
寝屋川市役所,19
