局名,ppb
西部コミュニティセンター,5
国設大阪,8
茨木市役所,12
高石中学校,3
池田市立南畑会館,18
大東市役所,4
府立修徳学院,10
貝塚市消防署,9
島本町役場,11
富田林市役所,9
南海団地,12
泉南市役所,11
緑ケ丘小学校,6
三日市公民館,10
藤井寺市役所,8
岸和田中央公園,8
佐野中学校,9
泉大津市役所,5
豊能町役場,21
此花区役所,3
平尾小学校,6
野中小学校,6
桃谷中学校,6
大宮中学校,5
聖賢小学校,8
清江小学校,5
摂陽中学校,2
今宮中学校,6
九条南小学校,7
茨田北小学校,7
南港中央公園,1
出来島小学校,5
少林寺,2
浜寺,4
三宝,5
若松台,10
石津,3
登美丘,7
深井,4
美原,3
金岡南,6
高石消防署高師浜出張所,2
豊中市千成,7
豊中市千里,10
豊中市役所,12
吹田市垂水,8
吹田市北消防署,11
吹田市高野台,8
東大阪市西保健センター,10
東大阪市六万寺,10
東大阪市環境衛生検査センター,7
楠葉,
枚方市役所,13
王仁公園,
高槻北,16
庄所,14
八尾市保健所,11
成田,
寝屋川市役所,8
