局名,ppb
西部コミュニティセンター,25
国設大阪,22
茨木市役所,24
高石中学校,25
池田市立南畑会館,25
大東市役所,22
府立修徳学院,11
貝塚市消防署,23
島本町役場,21
富田林市役所,****
南海団地,15
泉南市役所,18
緑ケ丘小学校,13
三日市公民館,9
藤井寺市役所,15
岸和田中央公園,26
佐野中学校,22
泉大津市役所,25
豊能町役場,26
此花区役所,23
平尾小学校,18
野中小学校,26
桃谷中学校,25
大宮中学校,26
聖賢小学校,24
清江小学校,19
摂陽中学校,20
今宮中学校,21
九条南小学校,19
茨田北小学校,25
南港中央公園,13
出来島小学校,16
少林寺,23
浜寺,25
三宝,19
若松台,18
石津,23
登美丘,21
深井,20
美原,8
金岡南,21
高石消防署高師浜出張所,14
豊中市千成,27
豊中市千里,21
豊中市役所,25
吹田市垂水,28
吹田市北消防署,23
吹田市高野台,23
東大阪市西保健センター,27
東大阪市六万寺,22
東大阪市環境衛生検査センター,15
楠葉,19
枚方市役所,20
王仁公園,11
高槻北,28
庄所,22
八尾市保健所,21
成田,
寝屋川市役所,24
