局名,ppb
西部コミュニティセンター,18
国設大阪,15
茨木市役所,14
高石中学校,28
池田市立南畑会館,17
大東市役所,15
府立修徳学院,12
貝塚市消防署,28
島本町役場,21
富田林市役所,****
南海団地,27
泉南市役所,30
緑ケ丘小学校,19
三日市公民館,19
藤井寺市役所,19
岸和田中央公園,29
佐野中学校,27
泉大津市役所,31
豊能町役場,24
此花区役所,17
平尾小学校,19
野中小学校,20
桃谷中学校,19
大宮中学校,18
聖賢小学校,17
清江小学校,23
摂陽中学校,13
今宮中学校,21
九条南小学校,17
茨田北小学校,19
南港中央公園,12
出来島小学校,6
少林寺,19
浜寺,29
三宝,14
若松台,18
石津,22
登美丘,20
深井,23
美原,10
金岡南,25
高石消防署高師浜出張所,22
豊中市千成,20
豊中市千里,12
豊中市役所,18
吹田市垂水,22
吹田市北消防署,19
吹田市高野台,17
東大阪市西保健センター,15
東大阪市六万寺,16
東大阪市環境衛生検査センター,11
楠葉,24
枚方市役所,22
王仁公園,19
高槻北,25
庄所,24
八尾市保健所,15
成田,
寝屋川市役所,16
