局名,ppb
西部コミュニティセンター,9
国設大阪,10
茨木市役所,15
高石中学校,4
池田市立南畑会館,20
大東市役所,14
府立修徳学院,8
貝塚市消防署,8
島本町役場,10
富田林市役所,7
南海団地,12
泉南市役所,12
緑ケ丘小学校,8
三日市公民館,12
藤井寺市役所,8
岸和田中央公園,7
佐野中学校,7
泉大津市役所,6
豊能町役場,22
此花区役所,4
平尾小学校,8
野中小学校,10
桃谷中学校,7
大宮中学校,7
聖賢小学校,9
清江小学校,8
摂陽中学校,3
今宮中学校,8
九条南小学校,9
茨田北小学校,4
南港中央公園,2
出来島小学校,7
少林寺,5
浜寺,7
三宝,7
若松台,9
石津,4
登美丘,6
深井,4
美原,2
金岡南,7
高石消防署高師浜出張所,4
豊中市千成,8
豊中市千里,13
豊中市役所,14
吹田市垂水,12
吹田市北消防署,14
吹田市高野台,13
東大阪市西保健センター,7
東大阪市六万寺,16
東大阪市環境衛生検査センター,6
楠葉,
枚方市役所,17
王仁公園,
高槻北,21
庄所,15
八尾市保健所,8
成田,
寝屋川市役所,10
