局名,ppb
西部コミュニティセンター,46
国設大阪,****
茨木市役所,42
高石中学校,42
池田市立南畑会館,45
大東市役所,52
府立修徳学院,40
貝塚市消防署,43
島本町役場,41
富田林市役所,****
南海団地,46
泉南市役所,51
緑ケ丘小学校,54
三日市公民館,50
藤井寺市役所,52
岸和田中央公園,52
佐野中学校,47
泉大津市役所,38
豊能町役場,41
此花区役所,42
平尾小学校,42
野中小学校,46
桃谷中学校,48
大宮中学校,50
聖賢小学校,50
清江小学校,41
摂陽中学校,49
今宮中学校,48
九条南小学校,42
茨田北小学校,56
南港中央公園,33
出来島小学校,32
少林寺,36
浜寺,53
三宝,43
若松台,57
石津,45
登美丘,57
深井,54
美原,43
金岡南,54
高石消防署高師浜出張所,35
豊中市千成,45
豊中市千里,39
豊中市役所,41
吹田市垂水,45
吹田市北消防署,43
吹田市高野台,44
東大阪市西保健センター,56
東大阪市六万寺,52
東大阪市環境衛生検査センター,52
楠葉,40
枚方市役所,44
王仁公園,43
高槻北,44
庄所,44
八尾市保健所,58
成田,
寝屋川市役所,44
