局名,ppb
西部コミュニティセンター,20
国設大阪,20
茨木市役所,25
高石中学校,19
池田市立南畑会館,20
大東市役所,20
府立修徳学院,14
貝塚市消防署,19
島本町役場,15
富田林市役所,15
南海団地,23
泉南市役所,21
緑ケ丘小学校,20
三日市公民館,11
藤井寺市役所,22
岸和田中央公園,22
佐野中学校,16
泉大津市役所,23
豊能町役場,19
此花区役所,13
平尾小学校,18
野中小学校,22
桃谷中学校,19
大宮中学校,21
聖賢小学校,20
清江小学校,17
摂陽中学校,17
今宮中学校,19
九条南小学校,17
茨田北小学校,20
南港中央公園,12
出来島小学校,16
少林寺,13
浜寺,16
三宝,17
若松台,15
石津,15
登美丘,23
深井,20
美原,17
金岡南,23
高石消防署高師浜出張所,14
豊中市千成,20
豊中市千里,9
豊中市役所,12
吹田市垂水,21
吹田市北消防署,17
吹田市高野台,20
東大阪市西保健センター,22
東大阪市六万寺,19
東大阪市環境衛生検査センター,17
楠葉,20
枚方市役所,16
王仁公園,14
高槻北,30
庄所,28
八尾市保健所,24
成田,
寝屋川市役所,14
