局名,ppb
西部コミュニティセンター,33
国設大阪,27
茨木市役所,38
高石中学校,30
池田市立南畑会館,40
大東市役所,44
府立修徳学院,28
貝塚市消防署,38
島本町役場,43
富田林市役所,39
南海団地,38
泉南市役所,39
緑ケ丘小学校,35
三日市公民館,37
藤井寺市役所,39
岸和田中央公園,37
佐野中学校,34
泉大津市役所,40
豊能町役場,37
此花区役所,30
平尾小学校,30
野中小学校,35
桃谷中学校,29
大宮中学校,34
聖賢小学校,29
清江小学校,33
摂陽中学校,33
今宮中学校,33
九条南小学校,29
茨田北小学校,42
南港中央公園,29
出来島小学校,31
少林寺,35
浜寺,37
三宝,34
若松台,35
石津,37
登美丘,38
深井,36
美原,28
金岡南,38
高石消防署高師浜出張所,29
豊中市千成,35
豊中市千里,32
豊中市役所,30
吹田市垂水,33
吹田市北消防署,41
吹田市高野台,37
東大阪市西保健センター,36
東大阪市六万寺,34
東大阪市環境衛生検査センター,33
楠葉,43
枚方市役所,49
王仁公園,43
高槻北,43
庄所,47
八尾市保健所,35
成田,
寝屋川市役所,43
