局名,ppb
西部コミュニティセンター,11
国設大阪,11
茨木市役所,11
高石中学校,17
池田市立南畑会館,23
大東市役所,2
府立修徳学院,2
貝塚市消防署,21
島本町役場,9
富田林市役所,2
南海団地,20
泉南市役所,22
緑ケ丘小学校,13
三日市公民館,3
藤井寺市役所,2
岸和田中央公園,22
佐野中学校,19
泉大津市役所,18
豊能町役場,23
此花区役所,7
平尾小学校,8
野中小学校,9
桃谷中学校,10
大宮中学校,12
聖賢小学校,7
清江小学校,13
摂陽中学校,4
今宮中学校,10
九条南小学校,8
茨田北小学校,4
南港中央公園,6
出来島小学校,3
少林寺,13
浜寺,17
三宝,13
若松台,5
石津,17
登美丘,5
深井,8
美原,1
金岡南,11
高石消防署高師浜出張所,17
豊中市千成,11
豊中市千里,11
豊中市役所,14
吹田市垂水,11
吹田市北消防署,17
吹田市高野台,15
東大阪市西保健センター,5
東大阪市六万寺,3
東大阪市環境衛生検査センター,1
楠葉,1
枚方市役所,2
王仁公園,1
高槻北,23
庄所,9
八尾市保健所,1
成田,
寝屋川市役所,3
