局名,ppb
西部コミュニティセンター,35
国設大阪,32
茨木市役所,37
高石中学校,32
池田市立南畑会館,40
大東市役所,34
府立修徳学院,24
貝塚市消防署,28
島本町役場,36
富田林市役所,26
南海団地,23
泉南市役所,26
緑ケ丘小学校,27
三日市公民館,23
藤井寺市役所,29
岸和田中央公園,32
佐野中学校,26
泉大津市役所,30
豊能町役場,42
此花区役所,30
平尾小学校,32
野中小学校,32
桃谷中学校,35
大宮中学校,34
聖賢小学校,35
清江小学校,25
摂陽中学校,29
今宮中学校,32
九条南小学校,31
茨田北小学校,36
南港中央公園,24
出来島小学校,23
少林寺,27
浜寺,36
三宝,27
若松台,32
石津,17
登美丘,33
深井,36
美原,21
金岡南,36
高石消防署高師浜出張所,24
豊中市千成,37
豊中市千里,26
豊中市役所,37
吹田市垂水,35
吹田市北消防署,35
吹田市高野台,37
東大阪市西保健センター,38
東大阪市六万寺,31
東大阪市環境衛生検査センター,22
楠葉,39
枚方市役所,38
王仁公園,35
高槻北,38
庄所,39
八尾市保健所,30
成田,
寝屋川市役所,31
