局名,ppb
西部コミュニティセンター,27
国設大阪,27
茨木市役所,21
高石中学校,30
池田市立南畑会館,24
大東市役所,27
府立修徳学院,26
貝塚市消防署,31
島本町役場,25
富田林市役所,33
南海団地,33
泉南市役所,35
緑ケ丘小学校,33
三日市公民館,32
藤井寺市役所,31
岸和田中央公園,33
佐野中学校,33
泉大津市役所,31
豊能町役場,25
此花区役所,23
平尾小学校,28
野中小学校,26
桃谷中学校,27
大宮中学校,27
聖賢小学校,27
清江小学校,25
摂陽中学校,25
今宮中学校,27
九条南小学校,26
茨田北小学校,29
南港中央公園,24
出来島小学校,22
少林寺,31
浜寺,32
三宝,18
若松台,34
石津,31
登美丘,33
深井,31
美原,28
金岡南,32
高石消防署高師浜出張所,28
豊中市千成,26
豊中市千里,21
豊中市役所,24
吹田市垂水,26
吹田市北消防署,25
吹田市高野台,25
東大阪市西保健センター,28
東大阪市六万寺,27
東大阪市環境衛生検査センター,26
楠葉,24
枚方市役所,24
王仁公園,24
高槻北,27
庄所,24
八尾市保健所,26
成田,
寝屋川市役所,25
