局名,ppb
西部コミュニティセンター,30
国設大阪,32
茨木市役所,35
高石中学校,26
池田市立南畑会館,34
大東市役所,32
府立修徳学院,14
貝塚市消防署,18
島本町役場,23
富田林市役所,14
南海団地,23
泉南市役所,19
緑ケ丘小学校,15
三日市公民館,9
藤井寺市役所,23
岸和田中央公園,14
佐野中学校,16
泉大津市役所,23
豊能町役場,42
此花区役所,30
平尾小学校,36
野中小学校,28
桃谷中学校,33
大宮中学校,31
聖賢小学校,31
清江小学校,31
摂陽中学校,28
今宮中学校,31
九条南小学校,32
茨田北小学校,35
南港中央公園,28
出来島小学校,31
少林寺,30
浜寺,28
三宝,27
若松台,11
石津,23
登美丘,23
深井,25
美原,15
金岡南,32
高石消防署高師浜出張所,24
豊中市千成,31
豊中市千里,33
豊中市役所,30
吹田市垂水,33
吹田市北消防署,32
吹田市高野台,31
東大阪市西保健センター,36
東大阪市六万寺,27
東大阪市環境衛生検査センター,27
楠葉,30
枚方市役所,34
王仁公園,29
高槻北,34
庄所,34
八尾市保健所,26
成田,
寝屋川市役所,33
