局名,ppb
西部コミュニティセンター,18
国設大阪,18
茨木市役所,23
高石中学校,20
池田市立南畑会館,17
大東市役所,20
府立修徳学院,12
貝塚市消防署,22
島本町役場,12
富田林市役所,17
南海団地,23
泉南市役所,21
緑ケ丘小学校,21
三日市公民館,11
藤井寺市役所,20
岸和田中央公園,24
佐野中学校,16
泉大津市役所,28
豊能町役場,23
此花区役所,13
平尾小学校,16
野中小学校,18
桃谷中学校,21
大宮中学校,17
聖賢小学校,18
清江小学校,14
摂陽中学校,17
今宮中学校,20
九条南小学校,17
茨田北小学校,19
南港中央公園,10
出来島小学校,15
少林寺,17
浜寺,20
三宝,14
若松台,20
石津,17
登美丘,25
深井,24
美原,20
金岡南,25
高石消防署高師浜出張所,17
豊中市千成,17
豊中市千里,11
豊中市役所,16
吹田市垂水,18
吹田市北消防署,16
吹田市高野台,18
東大阪市西保健センター,22
東大阪市六万寺,17
東大阪市環境衛生検査センター,14
楠葉,20
枚方市役所,17
王仁公園,13
高槻北,27
庄所,20
八尾市保健所,20
成田,
寝屋川市役所,15
