局名,ppb
西部コミュニティセンター,6
国設大阪,4
茨木市役所,2
高石中学校,6
池田市立南畑会館,7
大東市役所,7
府立修徳学院,8
貝塚市消防署,9
島本町役場,6
富田林市役所,11
南海団地,9
泉南市役所,8
緑ケ丘小学校,7
三日市公民館,6
藤井寺市役所,10
岸和田中央公園,8
佐野中学校,5
泉大津市役所,6
豊能町役場,12
此花区役所,2
平尾小学校,****
野中小学校,5
桃谷中学校,4
大宮中学校,5
聖賢小学校,5
清江小学校,2
摂陽中学校,3
今宮中学校,1
九条南小学校,3
茨田北小学校,5
南港中央公園,2
出来島小学校,2
少林寺,4
浜寺,6
三宝,2
若松台,8
石津,3
登美丘,9
深井,7
美原,4
金岡南,7
高石消防署高師浜出張所,2
豊中市千成,4
豊中市千里,2
豊中市役所,4
吹田市垂水,4
吹田市北消防署,4
吹田市高野台,5
東大阪市西保健センター,5
東大阪市六万寺,11
東大阪市環境衛生検査センター,1
楠葉,6
枚方市役所,8
王仁公園,8
高槻北,16
庄所,4
八尾市保健所,7
成田,
寝屋川市役所,5
