局名,ppb
西部コミュニティセンター,30
国設大阪,29
茨木市役所,28
高石中学校,22
池田市立南畑会館,35
大東市役所,26
府立修徳学院,18
貝塚市消防署,27
島本町役場,25
富田林市役所,23
南海団地,31
泉南市役所,27
緑ケ丘小学校,25
三日市公民館,18
藤井寺市役所,21
岸和田中央公園,28
佐野中学校,24
泉大津市役所,24
豊能町役場,35
此花区役所,27
平尾小学校,22
野中小学校,****
桃谷中学校,23
大宮中学校,32
聖賢小学校,27
清江小学校,19
摂陽中学校,22
今宮中学校,27
九条南小学校,30
茨田北小学校,30
南港中央公園,20
出来島小学校,32
少林寺,17
浜寺,24
三宝,24
若松台,23
石津,22
登美丘,21
深井,23
美原,11
金岡南,23
高石消防署高師浜出張所,23
豊中市千成,32
豊中市千里,25
豊中市役所,29
吹田市垂水,30
吹田市北消防署,27
吹田市高野台,27
東大阪市西保健センター,20
東大阪市六万寺,19
東大阪市環境衛生検査センター,21
楠葉,24
枚方市役所,28
王仁公園,25
高槻北,29
庄所,30
八尾市保健所,21
成田,
寝屋川市役所,23
