局名,ppb
西部コミュニティセンター,45
国設大阪,38
茨木市役所,47
高石中学校,37
池田市立南畑会館,54
大東市役所,42
府立修徳学院,29
貝塚市消防署,40
島本町役場,55
富田林市役所,36
南海団地,39
泉南市役所,42
緑ケ丘小学校,38
三日市公民館,35
藤井寺市役所,34
岸和田中央公園,44
佐野中学校,43
泉大津市役所,45
豊能町役場,54
此花区役所,43
平尾小学校,39
野中小学校,45
桃谷中学校,35
大宮中学校,47
聖賢小学校,42
清江小学校,39
摂陽中学校,34
今宮中学校,41
九条南小学校,40
茨田北小学校,46
南港中央公園,35
出来島小学校,38
少林寺,41
浜寺,42
三宝,37
若松台,39
石津,42
登美丘,35
深井,36
美原,26
金岡南,38
高石消防署高師浜出張所,38
豊中市千成,46
豊中市千里,48
豊中市役所,50
吹田市垂水,50
吹田市北消防署,55
吹田市高野台,53
東大阪市西保健センター,38
東大阪市六万寺,39
東大阪市環境衛生検査センター,34
楠葉,57
枚方市役所,56
王仁公園,52
高槻北,54
庄所,56
八尾市保健所,40
成田,
寝屋川市役所,46
