局名,ppb
西部コミュニティセンター,34
国設大阪,36
茨木市役所,36
高石中学校,30
池田市立南畑会館,37
大東市役所,32
府立修徳学院,15
貝塚市消防署,20
島本町役場,22
富田林市役所,18
南海団地,29
泉南市役所,29
緑ケ丘小学校,19
三日市公民館,13
藤井寺市役所,26
岸和田中央公園,22
佐野中学校,25
泉大津市役所,25
豊能町役場,36
此花区役所,33
平尾小学校,37
野中小学校,31
桃谷中学校,37
大宮中学校,33
聖賢小学校,35
清江小学校,31
摂陽中学校,30
今宮中学校,31
九条南小学校,34
茨田北小学校,35
南港中央公園,28
出来島小学校,31
少林寺,31
浜寺,33
三宝,29
若松台,18
石津,28
登美丘,30
深井,33
美原,20
金岡南,36
高石消防署高師浜出張所,24
豊中市千成,36
豊中市千里,35
豊中市役所,36
吹田市垂水,36
吹田市北消防署,35
吹田市高野台,35
東大阪市西保健センター,36
東大阪市六万寺,24
東大阪市環境衛生検査センター,31
楠葉,34
枚方市役所,32
王仁公園,32
高槻北,35
庄所,34
八尾市保健所,33
成田,
寝屋川市役所,30
