局名,ppb
西部コミュニティセンター,5
国設大阪,1
茨木市役所,0
高石中学校,27
池田市立南畑会館,10
大東市役所,13
府立修徳学院,25
貝塚市消防署,27
島本町役場,6
富田林市役所,32
南海団地,22
泉南市役所,26
緑ケ丘小学校,30
三日市公民館,26
藤井寺市役所,29
岸和田中央公園,29
佐野中学校,23
泉大津市役所,32
豊能町役場,13
此花区役所,2
平尾小学校,2
野中小学校,2
桃谷中学校,9
大宮中学校,1
聖賢小学校,7
清江小学校,16
摂陽中学校,20
今宮中学校,6
九条南小学校,****
茨田北小学校,4
南港中央公園,4
出来島小学校,2
少林寺,25
浜寺,32
三宝,19
若松台,12
石津,29
登美丘,33
深井,32
美原,25
金岡南,31
高石消防署高師浜出張所,27
豊中市千成,1
豊中市千里,5
豊中市役所,1
吹田市垂水,2
吹田市北消防署,4
吹田市高野台,1
東大阪市西保健センター,8
東大阪市六万寺,23
東大阪市環境衛生検査センター,3
楠葉,1
枚方市役所,0
王仁公園,****
高槻北,****
庄所,2
八尾市保健所,19
成田,
寝屋川市役所,3
