局名,ppb
西部コミュニティセンター,35
国設大阪,35
茨木市役所,35
高石中学校,37
池田市立南畑会館,38
大東市役所,38
府立修徳学院,33
貝塚市消防署,40
島本町役場,36
富田林市役所,40
南海団地,40
泉南市役所,42
緑ケ丘小学校,40
三日市公民館,40
藤井寺市役所,35
岸和田中央公園,39
佐野中学校,37
泉大津市役所,43
豊能町役場,40
此花区役所,38
平尾小学校,37
野中小学校,40
桃谷中学校,36
大宮中学校,39
聖賢小学校,35
清江小学校,35
摂陽中学校,34
今宮中学校,36
九条南小学校,33
茨田北小学校,39
南港中央公園,34
出来島小学校,34
少林寺,38
浜寺,42
三宝,33
若松台,41
石津,40
登美丘,39
深井,38
美原,35
金岡南,38
高石消防署高師浜出張所,36
豊中市千成,40
豊中市千里,36
豊中市役所,38
吹田市垂水,37
吹田市北消防署,39
吹田市高野台,37
東大阪市西保健センター,39
東大阪市六万寺,35
東大阪市環境衛生検査センター,37
楠葉,39
枚方市役所,37
王仁公園,****
高槻北,****
庄所,37
八尾市保健所,37
成田,
寝屋川市役所,36
