局名,ppb
西部コミュニティセンター,30
国設大阪,29
茨木市役所,27
高石中学校,33
池田市立南畑会館,32
大東市役所,30
府立修徳学院,27
貝塚市消防署,34
島本町役場,30
富田林市役所,35
南海団地,35
泉南市役所,37
緑ケ丘小学校,35
三日市公民館,36
藤井寺市役所,32
岸和田中央公園,34
佐野中学校,34
泉大津市役所,39
豊能町役場,36
此花区役所,31
平尾小学校,29
野中小学校,32
桃谷中学校,29
大宮中学校,32
聖賢小学校,29
清江小学校,30
摂陽中学校,27
今宮中学校,28
九条南小学校,28
茨田北小学校,32
南港中央公園,27
出来島小学校,27
少林寺,31
浜寺,36
三宝,27
若松台,36
石津,34
登美丘,35
深井,34
美原,31
金岡南,34
高石消防署高師浜出張所,26
豊中市千成,34
豊中市千里,29
豊中市役所,30
吹田市垂水,30
吹田市北消防署,32
吹田市高野台,27
東大阪市西保健センター,31
東大阪市六万寺,26
東大阪市環境衛生検査センター,25
楠葉,32
枚方市役所,28
王仁公園,****
高槻北,****
庄所,31
八尾市保健所,26
成田,
寝屋川市役所,30
