局名,ppb
西部コミュニティセンター,13
国設大阪,15
茨木市役所,8
高石中学校,17
池田市立南畑会館,17
大東市役所,14
府立修徳学院,16
貝塚市消防署,22
島本町役場,5
富田林市役所,19
南海団地,27
泉南市役所,23
緑ケ丘小学校,18
三日市公民館,15
藤井寺市役所,18
岸和田中央公園,24
佐野中学校,22
泉大津市役所,26
豊能町役場,9
此花区役所,19
平尾小学校,17
野中小学校,21
桃谷中学校,18
大宮中学校,16
聖賢小学校,17
清江小学校,23
摂陽中学校,18
今宮中学校,19
九条南小学校,15
茨田北小学校,13
南港中央公園,16
出来島小学校,6
少林寺,22
浜寺,24
三宝,19
若松台,19
石津,20
登美丘,21
深井,18
美原,13
金岡南,22
高石消防署高師浜出張所,17
豊中市千成,18
豊中市千里,6
豊中市役所,15
吹田市垂水,18
吹田市北消防署,12
吹田市高野台,11
東大阪市西保健センター,16
東大阪市六万寺,15
東大阪市環境衛生検査センター,14
楠葉,18
枚方市役所,12
王仁公園,10
高槻北,****
庄所,16
八尾市保健所,17
成田,
寝屋川市役所,14
