局名,ppb
西部コミュニティセンター,27
国設大阪,30
茨木市役所,30
高石中学校,28
池田市立南畑会館,33
大東市役所,31
府立修徳学院,21
貝塚市消防署,37
島本町役場,23
富田林市役所,31
南海団地,36
泉南市役所,40
緑ケ丘小学校,36
三日市公民館,23
藤井寺市役所,28
岸和田中央公園,37
佐野中学校,38
泉大津市役所,33
豊能町役場,35
此花区役所,34
平尾小学校,32
野中小学校,30
桃谷中学校,33
大宮中学校,31
聖賢小学校,31
清江小学校,28
摂陽中学校,28
今宮中学校,30
九条南小学校,29
茨田北小学校,31
南港中央公園,31
出来島小学校,30
少林寺,32
浜寺,34
三宝,27
若松台,31
石津,31
登美丘,31
深井,30
美原,27
金岡南,30
高石消防署高師浜出張所,30
豊中市千成,34
豊中市千里,22
豊中市役所,31
吹田市垂水,33
吹田市北消防署,30
吹田市高野台,30
東大阪市西保健センター,34
東大阪市六万寺,26
東大阪市環境衛生検査センター,31
楠葉,32
枚方市役所,32
王仁公園,****
高槻北,****
庄所,33
八尾市保健所,28
成田,
寝屋川市役所,33
