局名,ppb
西部コミュニティセンター,34
国設大阪,31
茨木市役所,26
高石中学校,39
池田市立南畑会館,****
大東市役所,36
府立修徳学院,38
貝塚市消防署,32
島本町役場,31
富田林市役所,41
南海団地,33
泉南市役所,37
緑ケ丘小学校,39
三日市公民館,43
藤井寺市役所,41
岸和田中央公園,37
佐野中学校,32
泉大津市役所,30
豊能町役場,37
此花区役所,26
平尾小学校,31
野中小学校,32
桃谷中学校,37
大宮中学校,34
聖賢小学校,35
清江小学校,32
摂陽中学校,32
今宮中学校,32
九条南小学校,****
茨田北小学校,31
南港中央公園,26
出来島小学校,10
少林寺,37
浜寺,41
三宝,35
若松台,16
石津,37
登美丘,41
深井,42
美原,34
金岡南,39
高石消防署高師浜出張所,28
豊中市千成,32
豊中市千里,30
豊中市役所,34
吹田市垂水,36
吹田市北消防署,36
吹田市高野台,36
東大阪市西保健センター,39
東大阪市六万寺,39
東大阪市環境衛生検査センター,32
楠葉,35
枚方市役所,34
王仁公園,****
高槻北,****
庄所,34
八尾市保健所,40
成田,
寝屋川市役所,36
