局名,ppb
西部コミュニティセンター,19
国設大阪,19
茨木市役所,22
高石中学校,24
池田市立南畑会館,32
大東市役所,14
府立修徳学院,20
貝塚市消防署,32
島本町役場,27
富田林市役所,26
南海団地,36
泉南市役所,37
緑ケ丘小学校,32
三日市公民館,30
藤井寺市役所,17
岸和田中央公園,29
佐野中学校,36
泉大津市役所,29
豊能町役場,35
此花区役所,12
平尾小学校,18
野中小学校,20
桃谷中学校,26
大宮中学校,19
聖賢小学校,20
清江小学校,13
摂陽中学校,17
今宮中学校,19
九条南小学校,12
茨田北小学校,21
南港中央公園,17
出来島小学校,12
少林寺,24
浜寺,27
三宝,12
若松台,18
石津,17
登美丘,25
深井,27
美原,19
金岡南,23
高石消防署高師浜出張所,17
豊中市千成,19
豊中市千里,29
豊中市役所,26
吹田市垂水,25
吹田市北消防署,31
吹田市高野台,28
東大阪市西保健センター,20
東大阪市六万寺,16
東大阪市環境衛生検査センター,3
楠葉,32
枚方市役所,21
王仁公園,****
高槻北,****
庄所,30
八尾市保健所,18
成田,
寝屋川市役所,23
