局名,ppb
西部コミュニティセンター,36
国設大阪,36
茨木市役所,33
高石中学校,34
池田市立南畑会館,38
大東市役所,37
府立修徳学院,36
貝塚市消防署,37
島本町役場,34
富田林市役所,37
南海団地,38
泉南市役所,40
緑ケ丘小学校,39
三日市公民館,38
藤井寺市役所,37
岸和田中央公園,37
佐野中学校,38
泉大津市役所,40
豊能町役場,40
此花区役所,37
平尾小学校,36
野中小学校,38
桃谷中学校,37
大宮中学校,36
聖賢小学校,36
清江小学校,36
摂陽中学校,35
今宮中学校,35
九条南小学校,****
茨田北小学校,38
南港中央公園,35
出来島小学校,34
少林寺,38
浜寺,39
三宝,38
若松台,28
石津,38
登美丘,36
深井,38
美原,35
金岡南,37
高石消防署高師浜出張所,34
豊中市千成,38
豊中市千里,38
豊中市役所,38
吹田市垂水,37
吹田市北消防署,39
吹田市高野台,38
東大阪市西保健センター,39
東大阪市六万寺,36
東大阪市環境衛生検査センター,38
楠葉,36
枚方市役所,35
王仁公園,****
高槻北,****
庄所,37
八尾市保健所,37
成田,
寝屋川市役所,
