局名,ppb
西部コミュニティセンター,31
国設大阪,32
茨木市役所,27
高石中学校,36
池田市立南畑会館,35
大東市役所,33
府立修徳学院,35
貝塚市消防署,39
島本町役場,31
富田林市役所,39
南海団地,38
泉南市役所,42
緑ケ丘小学校,40
三日市公民館,39
藤井寺市役所,38
岸和田中央公園,38
佐野中学校,40
泉大津市役所,42
豊能町役場,36
此花区役所,****
平尾小学校,36
野中小学校,33
桃谷中学校,35
大宮中学校,****
聖賢小学校,****
清江小学校,37
摂陽中学校,****
今宮中学校,35
九条南小学校,31
茨田北小学校,****
南港中央公園,36
出来島小学校,28
少林寺,39
浜寺,40
三宝,34
若松台,31
石津,42
登美丘,38
深井,39
美原,36
金岡南,40
高石消防署高師浜出張所,36
豊中市千成,32
豊中市千里,32
豊中市役所,33
吹田市垂水,****
吹田市北消防署,****
吹田市高野台,32
東大阪市西保健センター,38
東大阪市六万寺,34
東大阪市環境衛生検査センター,35
楠葉,35
枚方市役所,27
王仁公園,****
高槻北,****
庄所,34
八尾市保健所,35
成田,
寝屋川市役所,30
