局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,1
高石中学校,11
池田市立南畑会館,3
大東市役所,2
府立修徳学院,13
貝塚市消防署,25
島本町役場,5
富田林市役所,18
南海団地,36
泉南市役所,34
緑ケ丘小学校,19
三日市公民館,14
藤井寺市役所,14
岸和田中央公園,11
佐野中学校,18
泉大津市役所,15
豊能町役場,3
此花区役所,2
平尾小学校,4
野中小学校,3
桃谷中学校,6
大宮中学校,1
聖賢小学校,2
清江小学校,4
摂陽中学校,6
今宮中学校,9
九条南小学校,3
茨田北小学校,4
南港中央公園,2
出来島小学校,2
少林寺,1
浜寺,13
三宝,3
若松台,21
石津,5
登美丘,12
深井,3
美原,6
金岡南,11
高石消防署高師浜出張所,3
豊中市千成,5
豊中市千里,3
豊中市役所,1
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,2
東大阪市西保健センター,3
東大阪市六万寺,11
東大阪市環境衛生検査センター,2
楠葉,3
枚方市役所,3
王仁公園,4
高槻北,****
庄所,2
八尾市保健所,1
成田,
寝屋川市役所,2
