局名,ppb
西部コミュニティセンター,2
国設大阪,4
茨木市役所,2
高石中学校,3
池田市立南畑会館,4
大東市役所,4
府立修徳学院,15
貝塚市消防署,12
島本町役場,1
富田林市役所,9
南海団地,23
泉南市役所,19
緑ケ丘小学校,13
三日市公民館,7
藤井寺市役所,11
岸和田中央公園,7
佐野中学校,6
泉大津市役所,7
豊能町役場,3
此花区役所,3
平尾小学校,2
野中小学校,4
桃谷中学校,4
大宮中学校,3
聖賢小学校,3
清江小学校,1
摂陽中学校,1
今宮中学校,5
九条南小学校,3
茨田北小学校,6
南港中央公園,1
出来島小学校,3
少林寺,7
浜寺,9
三宝,9
若松台,19
石津,6
登美丘,9
深井,7
美原,6
金岡南,9
高石消防署高師浜出張所,2
豊中市千成,6
豊中市千里,3
豊中市役所,1
吹田市垂水,2
吹田市北消防署,3
吹田市高野台,2
東大阪市西保健センター,3
東大阪市六万寺,3
東大阪市環境衛生検査センター,0
楠葉,4
枚方市役所,5
王仁公園,8
高槻北,****
庄所,3
八尾市保健所,3
成田,
寝屋川市役所,5
