局名,ppb
西部コミュニティセンター,30
国設大阪,29
茨木市役所,29
高石中学校,32
池田市立南畑会館,34
大東市役所,32
府立修徳学院,30
貝塚市消防署,34
島本町役場,30
富田林市役所,32
南海団地,34
泉南市役所,37
緑ケ丘小学校,32
三日市公民館,29
藤井寺市役所,29
岸和田中央公園,32
佐野中学校,32
泉大津市役所,36
豊能町役場,33
此花区役所,32
平尾小学校,30
野中小学校,33
桃谷中学校,31
大宮中学校,30
聖賢小学校,29
清江小学校,28
摂陽中学校,27
今宮中学校,28
九条南小学校,25
茨田北小学校,33
南港中央公園,32
出来島小学校,23
少林寺,36
浜寺,37
三宝,30
若松台,35
石津,34
登美丘,35
深井,34
美原,23
金岡南,35
高石消防署高師浜出張所,28
豊中市千成,34
豊中市千里,32
豊中市役所,30
吹田市垂水,31
吹田市北消防署,35
吹田市高野台,31
東大阪市西保健センター,34
東大阪市六万寺,28
東大阪市環境衛生検査センター,30
楠葉,34
枚方市役所,33
王仁公園,****
高槻北,****
庄所,33
八尾市保健所,29
成田,
寝屋川市役所,30
