局名,ppb
西部コミュニティセンター,31
国設大阪,37
茨木市役所,36
高石中学校,37
池田市立南畑会館,43
大東市役所,35
府立修徳学院,25
貝塚市消防署,40
島本町役場,32
富田林市役所,37
南海団地,45
泉南市役所,46
緑ケ丘小学校,41
三日市公民館,35
藤井寺市役所,30
岸和田中央公園,40
佐野中学校,43
泉大津市役所,35
豊能町役場,43
此花区役所,32
平尾小学校,34
野中小学校,36
桃谷中学校,38
大宮中学校,38
聖賢小学校,38
清江小学校,29
摂陽中学校,34
今宮中学校,35
九条南小学校,32
茨田北小学校,38
南港中央公園,31
出来島小学校,21
少林寺,18
浜寺,39
三宝,29
若松台,38
石津,33
登美丘,33
深井,32
美原,30
金岡南,35
高石消防署高師浜出張所,33
豊中市千成,41
豊中市千里,****
豊中市役所,38
吹田市垂水,39
吹田市北消防署,43
吹田市高野台,39
東大阪市西保健センター,36
東大阪市六万寺,27
東大阪市環境衛生検査センター,34
楠葉,39
枚方市役所,38
王仁公園,34
高槻北,****
庄所,40
八尾市保健所,34
成田,
寝屋川市役所,37
