局名,ppb
西部コミュニティセンター,29
国設大阪,33
茨木市役所,22
高石中学校,33
池田市立南畑会館,28
大東市役所,19
府立修徳学院,19
貝塚市消防署,29
島本町役場,19
富田林市役所,19
南海団地,35
泉南市役所,33
緑ケ丘小学校,21
三日市公民館,13
藤井寺市役所,25
岸和田中央公園,35
佐野中学校,28
泉大津市役所,37
豊能町役場,32
此花区役所,31
平尾小学校,33
野中小学校,26
桃谷中学校,34
大宮中学校,29
聖賢小学校,31
清江小学校,31
摂陽中学校,32
今宮中学校,32
九条南小学校,30
茨田北小学校,33
南港中央公園,35
出来島小学校,28
少林寺,32
浜寺,37
三宝,33
若松台,22
石津,35
登美丘,31
深井,31
美原,27
金岡南,33
高石消防署高師浜出張所,30
豊中市千成,29
豊中市千里,30
豊中市役所,23
吹田市垂水,29
吹田市北消防署,30
吹田市高野台,21
東大阪市西保健センター,33
東大阪市六万寺,23
東大阪市環境衛生検査センター,30
楠葉,25
枚方市役所,26
王仁公園,24
高槻北,****
庄所,21
八尾市保健所,16
成田,
寝屋川市役所,26
