局名,ppb
西部コミュニティセンター,27
国設大阪,25
茨木市役所,25
高石中学校,30
池田市立南畑会館,38
大東市役所,34
府立修徳学院,35
貝塚市消防署,****
島本町役場,32
富田林市役所,40
南海団地,31
泉南市役所,35
緑ケ丘小学校,35
三日市公民館,40
藤井寺市役所,36
岸和田中央公園,****
佐野中学校,31
泉大津市役所,32
豊能町役場,42
此花区役所,24
平尾小学校,27
野中小学校,30
桃谷中学校,29
大宮中学校,28
聖賢小学校,26
清江小学校,24
摂陽中学校,22
今宮中学校,25
九条南小学校,23
茨田北小学校,26
南港中央公園,27
出来島小学校,20
少林寺,31
浜寺,34
三宝,29
若松台,37
石津,29
登美丘,39
深井,37
美原,34
金岡南,35
高石消防署高師浜出張所,23
豊中市千成,31
豊中市千里,30
豊中市役所,31
吹田市垂水,30
吹田市北消防署,37
吹田市高野台,33
東大阪市西保健センター,30
東大阪市六万寺,34
東大阪市環境衛生検査センター,25
楠葉,35
枚方市役所,32
王仁公園,33
高槻北,****
庄所,35
八尾市保健所,34
成田,
寝屋川市役所,29
