局名,ppb
西部コミュニティセンター,21
国設大阪,23
茨木市役所,23
高石中学校,29
池田市立南畑会館,26
大東市役所,22
府立修徳学院,25
貝塚市消防署,18
島本町役場,24
富田林市役所,31
南海団地,20
泉南市役所,20
緑ケ丘小学校,29
三日市公民館,29
藤井寺市役所,****
岸和田中央公園,21
佐野中学校,19
泉大津市役所,****
豊能町役場,25
此花区役所,16
平尾小学校,25
野中小学校,****
桃谷中学校,28
大宮中学校,19
聖賢小学校,23
清江小学校,28
摂陽中学校,20
今宮中学校,24
九条南小学校,19
茨田北小学校,21
南港中央公園,20
出来島小学校,21
少林寺,28
浜寺,34
三宝,34
若松台,31
石津,29
登美丘,29
深井,32
美原,24
金岡南,30
高石消防署高師浜出張所,26
豊中市千成,****
豊中市千里,23
豊中市役所,24
吹田市垂水,25
吹田市北消防署,27
吹田市高野台,18
東大阪市西保健センター,24
東大阪市六万寺,25
東大阪市環境衛生検査センター,22
楠葉,20
枚方市役所,20
王仁公園,17
高槻北,****
庄所,26
八尾市保健所,26
成田,
寝屋川市役所,19
