局名,ppb
西部コミュニティセンター,12
国設大阪,21
茨木市役所,10
高石中学校,12
池田市立南畑会館,28
大東市役所,16
府立修徳学院,18
貝塚市消防署,12
島本町役場,10
富田林市役所,16
南海団地,24
泉南市役所,15
緑ケ丘小学校,10
三日市公民館,14
藤井寺市役所,15
岸和田中央公園,13
佐野中学校,15
泉大津市役所,12
豊能町役場,8
此花区役所,10
平尾小学校,7
野中小学校,19
桃谷中学校,14
大宮中学校,12
聖賢小学校,19
清江小学校,7
摂陽中学校,16
今宮中学校,12
九条南小学校,9
茨田北小学校,20
南港中央公園,4
出来島小学校,13
少林寺,4
浜寺,15
三宝,8
若松台,10
石津,5
登美丘,7
深井,9
美原,11
金岡南,10
高石消防署高師浜出張所,10
豊中市千成,16
豊中市千里,12
豊中市役所,20
吹田市垂水,19
吹田市北消防署,15
吹田市高野台,5
東大阪市西保健センター,17
東大阪市六万寺,22
東大阪市環境衛生検査センター,4
楠葉,8
枚方市役所,12
王仁公園,****
高槻北,****
庄所,12
八尾市保健所,10
成田,
寝屋川市役所,9
