局名,ppb
西部コミュニティセンター,5
国設大阪,8
茨木市役所,6
高石中学校,10
池田市立南畑会館,10
大東市役所,7
府立修徳学院,12
貝塚市消防署,10
島本町役場,11
富田林市役所,9
南海団地,19
泉南市役所,13
緑ケ丘小学校,10
三日市公民館,9
藤井寺市役所,12
岸和田中央公園,12
佐野中学校,9
泉大津市役所,11
豊能町役場,12
此花区役所,6
平尾小学校,10
野中小学校,13
桃谷中学校,9
大宮中学校,7
聖賢小学校,8
清江小学校,13
摂陽中学校,5
今宮中学校,10
九条南小学校,5
茨田北小学校,8
南港中央公園,3
出来島小学校,8
少林寺,7
浜寺,12
三宝,10
若松台,14
石津,9
登美丘,11
深井,12
美原,8
金岡南,10
高石消防署高師浜出張所,9
豊中市千成,12
豊中市千里,9
豊中市役所,8
吹田市垂水,14
吹田市北消防署,10
吹田市高野台,6
東大阪市西保健センター,11
東大阪市六万寺,7
東大阪市環境衛生検査センター,5
楠葉,4
枚方市役所,4
王仁公園,8
高槻北,****
庄所,8
八尾市保健所,6
成田,
寝屋川市役所,13
