局名,ppb
西部コミュニティセンター,40
国設大阪,31
茨木市役所,24
高石中学校,42
池田市立南畑会館,47
大東市役所,42
府立修徳学院,44
貝塚市消防署,49
島本町役場,37
富田林市役所,51
南海団地,48
泉南市役所,52
緑ケ丘小学校,52
三日市公民館,53
藤井寺市役所,47
岸和田中央公園,49
佐野中学校,34
泉大津市役所,52
豊能町役場,46
此花区役所,31
平尾小学校,****
野中小学校,39
桃谷中学校,40
大宮中学校,37
聖賢小学校,37
清江小学校,37
摂陽中学校,35
今宮中学校,33
九条南小学校,29
茨田北小学校,37
南港中央公園,28
出来島小学校,12
少林寺,43
浜寺,51
三宝,32
若松台,51
石津,41
登美丘,****
深井,53
美原,42
金岡南,50
高石消防署高師浜出張所,36
豊中市千成,40
豊中市千里,31
豊中市役所,39
吹田市垂水,40
吹田市北消防署,41
吹田市高野台,37
東大阪市西保健センター,42
東大阪市六万寺,43
東大阪市環境衛生検査センター,38
楠葉,42
枚方市役所,40
王仁公園,****
高槻北,****
庄所,41
八尾市保健所,44
成田,
寝屋川市役所,39
