局名,ppb
西部コミュニティセンター,33
国設大阪,33
茨木市役所,30
高石中学校,34
池田市立南畑会館,38
大東市役所,34
府立修徳学院,33
貝塚市消防署,41
島本町役場,31
富田林市役所,32
南海団地,39
泉南市役所,43
緑ケ丘小学校,38
三日市公民館,23
藤井寺市役所,32
岸和田中央公園,36
佐野中学校,40
泉大津市役所,37
豊能町役場,38
此花区役所,32
平尾小学校,35
野中小学校,30
桃谷中学校,35
大宮中学校,34
聖賢小学校,33
清江小学校,30
摂陽中学校,31
今宮中学校,34
九条南小学校,33
茨田北小学校,36
南港中央公園,33
出来島小学校,27
少林寺,23
浜寺,38
三宝,33
若松台,35
石津,34
登美丘,32
深井,29
美原,28
金岡南,34
高石消防署高師浜出張所,30
豊中市千成,39
豊中市千里,****
豊中市役所,****
吹田市垂水,35
吹田市北消防署,37
吹田市高野台,35
東大阪市西保健センター,34
東大阪市六万寺,31
東大阪市環境衛生検査センター,34
楠葉,34
枚方市役所,33
王仁公園,33
高槻北,****
庄所,37
八尾市保健所,35
成田,
寝屋川市役所,33
