局名,ppb
西部コミュニティセンター,21
国設大阪,30
茨木市役所,9
高石中学校,10
池田市立南畑会館,28
大東市役所,19
府立修徳学院,15
貝塚市消防署,26
島本町役場,12
富田林市役所,14
南海団地,32
泉南市役所,29
緑ケ丘小学校,10
三日市公民館,12
藤井寺市役所,14
岸和田中央公園,18
佐野中学校,26
泉大津市役所,17
豊能町役場,23
此花区役所,25
平尾小学校,26
野中小学校,20
桃谷中学校,11
大宮中学校,22
聖賢小学校,26
清江小学校,21
摂陽中学校,13
今宮中学校,27
九条南小学校,26
茨田北小学校,12
南港中央公園,26
出来島小学校,21
少林寺,10
浜寺,10
三宝,17
若松台,15
石津,11
登美丘,15
深井,4
美原,14
金岡南,16
高石消防署高師浜出張所,7
豊中市千成,16
豊中市千里,27
豊中市役所,16
吹田市垂水,26
吹田市北消防署,21
吹田市高野台,13
東大阪市西保健センター,13
東大阪市六万寺,16
東大阪市環境衛生検査センター,9
楠葉,13
枚方市役所,20
王仁公園,16
高槻北,****
庄所,17
八尾市保健所,15
成田,
寝屋川市役所,17
