局名,ppb
西部コミュニティセンター,9
国設大阪,19
茨木市役所,2
高石中学校,21
池田市立南畑会館,15
大東市役所,28
府立修徳学院,20
貝塚市消防署,33
島本町役場,4
富田林市役所,21
南海団地,33
泉南市役所,35
緑ケ丘小学校,21
三日市公民館,21
藤井寺市役所,20
岸和田中央公園,23
佐野中学校,26
泉大津市役所,27
豊能町役場,13
此花区役所,5
平尾小学校,21
野中小学校,5
桃谷中学校,22
大宮中学校,7
聖賢小学校,12
清江小学校,28
摂陽中学校,20
今宮中学校,24
九条南小学校,8
茨田北小学校,7
南港中央公園,33
出来島小学校,5
少林寺,28
浜寺,28
三宝,29
若松台,31
石津,30
登美丘,34
深井,27
美原,23
金岡南,33
高石消防署高師浜出張所,26
豊中市千成,2
豊中市千里,14
豊中市役所,2
吹田市垂水,1
吹田市北消防署,5
吹田市高野台,2
東大阪市西保健センター,17
東大阪市六万寺,34
東大阪市環境衛生検査センター,12
楠葉,6
枚方市役所,1
王仁公園,****
高槻北,****
庄所,0
八尾市保健所,22
成田,
寝屋川市役所,18
