局名,ppb
西部コミュニティセンター,****
国設大阪,35
茨木市役所,34
高石中学校,34
池田市立南畑会館,39
大東市役所,32
府立修徳学院,36
貝塚市消防署,37
島本町役場,34
富田林市役所,37
南海団地,36
泉南市役所,38
緑ケ丘小学校,36
三日市公民館,34
藤井寺市役所,34
岸和田中央公園,36
佐野中学校,35
泉大津市役所,35
豊能町役場,40
此花区役所,27
平尾小学校,33
野中小学校,35
桃谷中学校,31
大宮中学校,36
聖賢小学校,36
清江小学校,31
摂陽中学校,25
今宮中学校,31
九条南小学校,28
茨田北小学校,33
南港中央公園,24
出来島小学校,27
少林寺,32
浜寺,37
三宝,35
若松台,34
石津,31
登美丘,****
深井,35
美原,30
金岡南,36
高石消防署高師浜出張所,28
豊中市千成,39
豊中市千里,39
豊中市役所,37
吹田市垂水,36
吹田市北消防署,40
吹田市高野台,37
東大阪市西保健センター,37
東大阪市六万寺,34
東大阪市環境衛生検査センター,33
楠葉,36
枚方市役所,36
王仁公園,36
高槻北,****
庄所,39
八尾市保健所,38
成田,
寝屋川市役所,36
